FEATURE_ID,FEATURE_NA,FEATURE_CL,STATE_ALPH,STATE_NUME,COUNTY_NAM,COUNTY_NUM,PRIMARY_LA,PRIM_LONG_,PRIM_LAT_D,PRIM_LON_1,SOURCE_LAT,SOURCE_LON,SOURCE_L_1,SOURCE_L_2,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREAT,DATE_EDITE
865246,Annett State Reservation,Park,NH,33,Cheshire,5,424659N,0715807W,42.783140600000003,-71.968690300000006,,,,,336,1102,Peterborough South,08/27/1980,
865439,Bear Brook State Park,Park,NH,33,Merrimack,13,430628N,0712110W,43.107860799999997,-71.352843699999994,,,,,188,617,Candia,08/27/1980,
865528,Belknap Mountain State Forest,Park,NH,33,Belknap,1,433057N,0712225W,43.515911099999997,-71.373682099999996,,,,,589,1932,West Alton,08/27/2002,
865532,Bellamy Park,Park,NH,33,Strafford,17,431044N,0705334W,43.178973599999999,-70.892836599999995,,,,,27,89,Dover West,08/27/1980,
865589,Binney Pond State Forest,Park,NH,33,Hillsborough,11,424332N,0715448W,42.725642000000001,-71.913410700000000,,,,,394,1293,Ashburnham,08/27/1980,
865713,Bond Park,Park,NH,33,Belknap,1,433319N,0712828W,43.555354199999996,-71.474517899999995,,,,,172,564,Laconia,08/27/1980,
865986,Canobie Lake Park,Park,NH,33,Rockingham,15,424729N,0711452W,42.791477800000003,-71.247838700000003,,,,,73,239,Salem Depot,08/27/1980,
865991,Captain John Smith Monument,Park,NH,33,Rockingham,15,425831N,0703649W,42.975369399999998,-70.613660199999998,,,,,9,30,Isles of Shoals,08/27/1980,
866006,Carr Playground,Park,NH,33,Rockingham,15,425235N,0711851W,42.876475900000003,-71.314229699999999,,,,,87,285,Derry,08/27/1980,
866223,Clough State Park,Park,NH,33,Hillsborough,11,430548N,0713925W,43.096748300000002,-71.657018199999996,,,,,134,440,Weare,08/27/1980,
866428,Crystal Lake Park,Park,NH,33,Hillsborough,11,425716N,0712424W,42.954529500000000,-71.406732300000002,,,,,70,230,Manchester South,08/27/1980,
866432,Cullerot Park,Park,NH,33,Hillsborough,11,430006N,0712900W,43.001750600000001,-71.483400900000007,,,,,82,269,Manchester North,08/27/1980,
866448,Curtiss Dogwood State Park,Park,NH,33,Hillsborough,11,425121N,0714325W,42.855918799999998,-71.723685000000003,,,,,232,761,Milford,08/27/1980,
866559,Derryfield Park,Park,NH,33,Hillsborough,11,425958N,0712627W,42.999528499999997,-71.440899999999999,,,,,137,449,Manchester South,08/27/1980,
866633,Drew Lake Recreation Area,Park,NH,33,Merrimack,13,430936N,0714117W,43.160080299999997,-71.688130900000004,,,,,126,413,Hopkinton,08/27/1980,
866782,Elm Brook Recreation Area,Park,NH,33,Merrimack,13,431118N,0714339W,43.188412700000001,-71.727576700000000,,,,,123,404,Hopkinton,08/27/1980,
867143,Gossler Park,Park,NH,33,Hillsborough,11,425919N,0712852W,42.988695200000002,-71.481178600000007,,,,,60,197,Manchester South,08/27/1980,
867226,Greeley Park,Park,NH,33,Hillsborough,11,424650N,0712749W,42.780643800000000,-71.463677099999998,,,,,45,148,Nashua North,08/27/1980,
867345,Hampton Beach State Park,Park,NH,33,Rockingham,15,425555N,0704753W,42.932034799999997,-70.798107700000003,,,,,3,10,Hampton,08/27/1980,
867382,Harriman Park,Park,NH,33,Hillsborough,11,425916N,0712650W,42.987862100000001,-71.447288900000004,,,,,79,259,Manchester South,08/27/1980,
867582,Hood Park,Park,NH,33,Rockingham,15,425307N,0711944W,42.885364600000003,-71.328952299999997,,,,,86,282,Derry,08/27/1980,
867637,Howe Park,Park,NH,33,Hillsborough,11,425826N,0712709W,42.973973399999998,-71.452566800000000,,,,,74,243,Manchester South,08/27/1980,
867894,Kingston State Park,Park,NH,33,Rockingham,15,425538N,0710329W,42.927310200000001,-71.058114000000003,,,,,40,131,Kingston,08/27/1980,
867971,Leavitt Park,Park,NH,33,Belknap,1,433311N,0712809W,43.553132099999999,-71.469239900000005,,,,,169,554,Laconia,08/27/1980,
868108,Livingston Park,Park,NH,33,Hillsborough,11,430045N,0712726W,43.012583800000002,-71.457289399999993,,,,,81,266,Manchester North,08/27/1980,
868280,Marshall State Forest,Park,NH,33,Hillsborough,11,424423N,0714929W,42.739809100000002,-71.824797799999999,,,,,359,1178,Ashby,08/27/1980,
868456,Miller State Park,Park,NH,33,Hillsborough,11,425134N,0715259W,42.859528699999998,-71.883133200000003,,,,,593,1946,Peterborough South,08/27/1980,
868526,Moody Park,Park,NH,33,Sullivan,19,432135N,0722206W,43.359795900000002,-72.368422699999996,,,,,172,564,Claremont South,08/27/1980,
868536,Moore Park,Park,NH,33,Rockingham,15,430339N,0711726W,43.060917199999999,-71.290619500000005,,,,,151,495,Candia,08/27/1980,
868593,Mount Cardigan State Park,Park,NH,33,Grafton,9,433922N,0715437W,43.656183700000000,-71.910360200000000,,,,,930,3051,Mount Cardigan,08/27/1980,
868595,Mount Kearsarge State Forest Park,Park,NH,33,Merrimack,13,432242N,0715115W,43.378409200000000,-71.854247400000006,,,,,751,2464,Andover,08/27/2002,
868779,North Common,Park,NH,33,Hillsborough,11,424611N,0712820W,42.769810499999998,-71.472288399999996,,,,,48,157,Nashua North,08/27/1980,
868915,Opechee Park,Park,NH,33,Belknap,1,433211N,0712826W,43.536465499999998,-71.473962200000003,,,,,154,505,Laconia,08/27/1980,
869212,Pinnacle Park,Park,NH,33,Belknap,1,433620N,0713724W,43.605630200000000,-71.623410000000007,,,,,367,1204,Winnisquam Lake,08/27/1980,
869349,Precourt Park,Park,NH,33,Hillsborough,11,425738N,0712650W,42.960640400000003,-71.447288799999995,,,,,75,246,Manchester South,08/27/1980,
869381,Prout Park,Park,NH,33,Hillsborough,11,425844N,0712625W,42.978973400000001,-71.440344199999998,,,,,95,312,Manchester South,08/27/1980,
869423,Raco-Theodore Park,Park,NH,33,Hillsborough,11,425857N,0712902W,42.982584199999998,-71.483956300000003,,,,,45,148,Manchester South,08/27/1980,
869563,Rock Rimmon Park,Park,NH,33,Hillsborough,11,425958N,0712911W,42.999528300000001,-71.486456399999994,,,,,103,338,Manchester South,08/27/1980,
869566,Rockingham Park,Park,NH,33,Rockingham,15,424616N,0711336W,42.771200499999999,-71.226726999999997,,,,,38,125,Salem Depot,08/27/1980,
869587,Rolfe Park,Park,NH,33,Merrimack,13,431641N,0713534W,43.278134999999999,-71.592851699999997,,,,,112,367,Penacook,08/27/1980,
869592,Rollins Park,Park,NH,33,Merrimack,13,431110N,0713215W,43.186192400000003,-71.537571499999999,,,,,85,279,Concord,08/27/1980,
869660,Rye Harbor State Park,Park,NH,33,Rockingham,15,430020N,0704517W,43.005645399999999,-70.754774100000006,,,,,2,7,Portsmouth,08/27/1980,
869675,Sagamore Park,Park,NH,33,Hillsborough,11,424332N,0712611W,42.725644899999999,-71.436453700000001,,,,,34,112,Nashua South,08/27/1980,
869679,Saint Antoine Playground,Park,NH,33,Hillsborough,11,425804N,0712641W,42.967862500000003,-71.444788799999998,,,,,98,322,Manchester South,08/27/1980,
869757,Samuel Blodget Park,Park,NH,33,Hillsborough,11,430035N,0712845W,43.009805999999998,-71.479234199999993,,,,,63,207,Manchester North,08/27/1980,
869826,Scribner Fellows State Forest,Park,NH,33,Belknap,1,434103N,0713807W,43.684240199999998,-71.635354800000002,,,,,210,689,Ashland,08/27/1980,
869929,Silver Lake State Park,Park,NH,33,Hillsborough,11,424545N,0713536W,42.762587900000000,-71.593402800000007,,,,,82,269,South Merrimack,08/27/1980,
869946,Sky Pond State Forest,Park,NH,33,Belknap,1,434003N,0713437W,43.667574100000003,-71.577020300000001,,,,,336,1102,Holderness,08/27/1980,
870145,Stark Park,Park,NH,33,Hillsborough,11,430053N,0712815W,43.014806000000000,-71.470900799999995,,,,,76,249,Manchester North,08/27/1980,
870148,Stark Pond Recreation Area,Park,NH,33,Merrimack,13,430734N,0713851W,43.126192300000000,-71.647573899999998,,,,,117,384,Hopkinton,08/27/1980,
870172,Stevens Pond Park,Park,NH,33,Hillsborough,11,425944N,0712531W,42.995639799999999,-71.425343999999996,,,,,99,325,Manchester South,08/27/1980,
870244,Stumpfield-Mudgett Recreation Area,Park,NH,33,Merrimack,13,431002N,0714235W,43.167302200000002,-71.709798199999994,,,,,122,400,Hopkinton,08/27/1980,
870262,Sugar Hill State Forest,Park,NH,33,Grafton,9,433555N,0714409W,43.598685000000003,-71.735912299999995,,,,,255,837,Bristol,08/27/1980,
870456,Toll Gate State Park,Park,NH,33,Merrimack,13,432056N,0715059W,43.348965200000002,-71.849802699999998,,,,,358,1175,Warner,08/27/1980,
870513,Tucke Monument,Park,NH,33,Rockingham,15,425832N,0703651W,42.975647199999997,-70.614215700000003,,,,,3,10,Isles of Shoals,08/27/1980,
870630,Wadleigh State Park,Park,NH,33,Merrimack,13,432126N,0715643W,43.357297899999999,-71.945360300000004,,,,,279,915,Bradford,08/27/1980,
870633,Wagner Park,Park,NH,33,Hillsborough,11,425955N,0712718W,42.998695099999999,-71.455067000000000,,,,,85,279,Manchester South,08/27/1980,
870723,Wellington State Park,Park,NH,33,Grafton,9,433837N,0714636W,43.643684299999997,-71.776746500000002,,,,,181,594,Newfound Lake,08/27/1980,
870734,Wentworth State Park,Park,NH,33,Carroll,3,433647N,0710852W,43.613133599999998,-71.147845099999998,,,,,163,535,Wolfeboro,08/27/1980,
870844,White Lake State Park,Park,NH,33,Carroll,3,435027N,0711320W,43.840907399999999,-71.222292300000007,,,,,134,440,Ossipee Lake,08/27/1980,
870847,White Park,Park,NH,33,Merrimack,13,431223N,0713254W,43.206469800000001,-71.548405399999993,,,,,110,361,Concord,08/27/1980,
870974,Wolfs Park,Park,NH,33,Hillsborough,11,425823N,0712847W,42.973140000000001,-71.479789600000004,,,,,45,148,Manchester South,08/27/1980,
870987,Woodman Park,Park,NH,33,Strafford,17,431111N,0705259W,43.186473599999999,-70.883114199999994,,,,,32,105,Dover West,08/27/1980,
871011,Wyatt Park,Park,NH,33,Belknap,1,433116N,0712800W,43.521188000000002,-71.466739799999999,,,,,154,505,Laconia,08/27/1980,
871023,Youngsville Park,Park,NH,33,Hillsborough,11,430001N,0712359W,43.000362099999997,-71.399788000000001,,,,,83,272,Manchester North,08/27/1980,
871029,Wapack National Wildlife Refuge,Park,NH,33,Hillsborough,11,425315N,0715158W,42.887532299999997,-71.866028700000001,,,,,662,2172,Greenfield,08/27/2002,05/20/2017
871043,Milan Hill State Park,Park,NH,33,Coos,7,443420N,0711323W,44.572277100000001,-71.223133799999999,,,,,527,1729,Milan,12/01/1988,
871049,Coleman State Park,Park,NH,33,Coos,7,445617N,0711928W,44.938102800000003,-71.324523999999997,,,,,722,2369,Diamond Pond,02/01/1990,
871063,Lake Francis State Park,Park,NH,33,Coos,7,450340N,0711805W,45.061157299999998,-71.301466199999993,,,,,437,1434,Lake Francis,02/01/1990,
871287,Pawtuckaway State Reservation,Park,NH,33,Rockingham,15,430647N,0711055W,43.113139199999999,-71.182007200000001,,,,,168,551,Mount Pawtuckaway,08/27/1980,
871324,Mount Sunapee State Park,Park,NH,33,Merrimack,13,431916N,0720344W,43.321186599999997,-72.062306899999996,,,,,586,1923,Sunapee Lake South,08/27/1980,
871329,Pillsbury State Park,Park,NH,33,Sullivan,19,431351N,0720559W,43.230909900000000,-72.099806799999996,,,,,529,1736,Washington,08/27/1980,
871353,Wentworth Coolidge State Historical Site,Park,NH,33,Rockingham,15,430343N,0704432W,43.062033300000003,-70.742274800000004,,,,,17,56,Kittery,07/01/1992,
871354,Fort Stark State Historical Site,Park,NH,33,Rockingham,15,430327N,0704248W,43.057589299999997,-70.713385400000007,,,,,2,7,Kittery,07/01/1992,
871474,Beaver Brook Recreation Area,Park,NH,33,Grafton,9,441448N,0713651W,44.246730300000003,-71.614249799999996,,,,,439,1440,South Twin Mountain,08/27/1980,
871561,Bowditch-Runnells State Forest,Park,NH,33,Carroll,3,435456N,0711403W,43.915628099999999,-71.234237399999998,,,,,215,705,Silver Lake,08/27/1980,
871723,Conway State Forest,Park,NH,33,Carroll,3,440408N,0710338W,44.068957900000001,-71.060625799999997,,,,,415,1362,North Conway East,08/27/1980,
871877,Fay Wayside,Park,NH,33,Grafton,9,440230N,0714110W,44.041733600000001,-71.686192300000002,,,,,235,771,Lincoln,08/27/1980,
872281,Merriman State Forest,Park,NH,33,Carroll,3,440536N,0710710W,44.093401999999998,-71.119515600000000,,,,,560,1837,North Conway East,08/27/1980,
872597,Russell Pond Recreation Area,Park,NH,33,Grafton,9,440043N,0713902W,44.012011999999999,-71.650635300000005,,,,,511,1676,Lincoln,08/27/1980,
873004,Greeley Ponds Scenic Area,Park,NH,33,Grafton,9,440033N,0713011W,44.009234999999997,-71.503132100000002,,,,,716,2349,Mount Osceola,02/01/1991,
873018,Pinkham Notch Scenic Area,Park,NH,33,Coos,7,441551N,0711625W,44.264232300000003,-71.273685599999993,,,,,966,3169,Mount Washington,02/01/1991,
873058,Moose Brook State Park,Park,NH,33,Coos,7,442428N,0711350W,44.407838300000002,-71.230631599999995,,,,,326,1070,Berlin,02/01/1991,
873063,Rocky Gorge Scenic Area,Park,NH,33,Carroll,3,440018N,0711642W,44.005070300000000,-71.278405500000005,,,,,332,1089,Bartlett,02/01/1991,
873064,Bartlett Experimental Forest,Park,NH,33,Carroll,3,440320N,0711750W,44.055624899999998,-71.297295199999994,,,,,310,1017,Bartlett,02/01/1991,
873132,Mount Chocorua Scenic Area,Park,NH,33,Carroll,3,435707N,0711617W,43.952015899999999,-71.271460500000003,,,,,916,3005,Mount Chocorua,02/01/1991,
873136,The Bowl Natural Area,Park,NH,33,Grafton,9,435620N,0712355W,43.938959500000003,-71.398685099999994,,,,,838,2749,Mount Tripyramid,02/01/1991,
873270,Saint Gaudens National Historic Site,Park,NH,33,Sullivan,19,432953N,0722243W,43.498126999999997,-72.378702200000006,,,,,111,364,Windsor,08/27/2002,
873284,Hilton State Park (historical),Park,NH,33,Strafford,17,430715N,0704945W,43.120920099999999,-70.829222500000000,,,,,7,23,Portsmouth,08/27/1980,
873289,Franconia Notch State Park,Park,NH,33,Grafton,9,440858N,0714112W,44.149509299999998,-71.686750099999998,,,,,630,2067,Franconia,08/27/1980,
1888960,Saint-Gaudens National Historic Site,Park,NH,33,Sullivan,19,432957N,0722228W,43.499172899999998,-72.374536899999995,,,,,103,338,Claremont North,11/06/2000,05/23/2017
1914014,Albacore Park,Park,NH,33,Rockingham,15,430500N,0704548W,43.083421600000001,-70.763386800000006,,,,,1,3,Portsmouth,05/08/2001,
1914025,Clough Field,Park,NH,33,Rockingham,15,430403N,0704520W,43.067588700000002,-70.755608499999994,,,,,7,23,Portsmouth,05/08/2001,
1914031,Elwyn Park,Park,NH,33,Rockingham,15,430211N,0704613W,43.036478000000002,-70.770330599999994,,,,,11,36,Portsmouth,05/08/2001,
1914048,Haven Park,Park,NH,33,Rockingham,15,430425N,0704517W,43.073699699999999,-70.754775300000006,,,,,5,16,Portsmouth,05/08/2001,
1914049,Haymarket Square,Park,NH,33,Rockingham,15,430425N,0704538W,43.073699599999998,-70.760608700000006,,,,,5,16,Portsmouth,05/08/2001,
1914051,Hislop Park,Park,NH,33,Rockingham,15,430531N,0704611W,43.092032500000002,-70.769775999999993,,,,,15,49,Portsmouth,05/08/2001,
1914074,Leary Field,Park,NH,33,Rockingham,15,430416N,0704531W,43.071199700000001,-70.758664199999998,,,,,2,7,Portsmouth,05/08/2001,
1914075,Liberty Gardens,Park,NH,33,Rockingham,15,430434N,0704514W,43.076199699999997,-70.753941900000001,,,,,3,10,Portsmouth,05/08/2001,
1914079,Market Square,Park,NH,33,Rockingham,15,430437N,0704528W,43.077032899999999,-70.757830900000002,,,,,9,30,Portsmouth,05/08/2001,
1914091,Newington Center Historic District,Park,NH,33,Rockingham,15,430558N,0704958W,43.099531499999998,-70.832833399999998,,,,,28,92,Portsmouth,05/08/2001,
1914097,Newington Town Conservation Area,Park,NH,33,Rockingham,15,430552N,0705044W,43.097864800000004,-70.845611500000004,,,,,17,56,Portsmouth,05/08/2001,
1914101,Newington Town Park,Park,NH,33,Rockingham,15,430646N,0705018W,43.112864600000002,-70.838389399999997,,,,,11,36,Portsmouth,05/08/2001,
1914110,Parade Mall,Park,NH,33,Rockingham,15,430430N,0704537W,43.075088500000000,-70.760330900000000,,,,,8,26,Portsmouth,05/08/2001,
1914128,Portsmouth Plains,Park,NH,33,Rockingham,15,430327N,0704704W,43.057588500000001,-70.784497999999999,,,,,18,59,Portsmouth,05/08/2001,
1914132,Prescott Park,Park,NH,33,Rockingham,15,430438N,0704507W,43.077310799999999,-70.751997500000002,,,,,3,10,Portsmouth,05/08/2001,
1914137,Alexander-Carr Playground,Park,NH,33,Rockingham,15,425240N,0711858W,42.877864799999998,-71.316174300000000,,,,,80,262,Derry,05/08/2001,
1914162,Burrows-Brookside Sanctuary,Park,NH,33,Rockingham,15,425339N,0705637W,42.894256200000001,-70.943666699999994,,,,,31,102,Exeter,05/08/2001,
1914173,Canobie Lake Park,Park,NH,33,Rockingham,15,424745N,0711503W,42.795922099999999,-71.250894400000007,,,,,70,230,Windham,05/08/2001,
1914217,East Derry Historic District,Park,NH,33,Rockingham,15,425355N,0711734W,42.898697800000001,-71.292840499999997,,,,,116,381,Derry,05/08/2001,
1914248,Exeter Waterfront Commercial Historic District,Park,NH,33,Rockingham,15,425853N,0705644W,42.981477099999999,-70.945612100000005,,,,,8,26,Exeter,05/08/2001,
1914267,Founders Park,Park,NH,33,Rockingham,15,Unknown,Unknown,0.000000000000000,0.000000000000000,,,,,,,Unknown,05/08/2001,
1914271,Front Street Historic District,Park,NH,33,Rockingham,15,425851N,0705646W,42.980921500000001,-70.946167700000004,,,,,11,36,Exeter,05/08/2001,
1914272,Fuller Gardens,Park,NH,33,Rockingham,15,425740N,0704635W,42.961201299999999,-70.776440800000003,,,,,9,30,Hampton,05/08/2001,
1914276,Gilman Park,Park,NH,33,Rockingham,15,425824N,0705636W,42.973421600000002,-70.943389699999997,,,,,8,26,Exeter,05/08/2001,
1914305,Hampton Salt Marsh Conservation Area,Park,NH,33,Rockingham,15,425523N,0704835W,42.923146000000003,-70.809774599999997,,,,,1,3,Hampton,05/08/2001,
1914315,Highland Road Historic District,Park,NH,33,Rockingham,15,425354N,0705622W,42.898422799999999,-70.939499900000001,,,,,49,161,Exeter,05/08/2001,
1914319,Hood Park,Park,NH,33,Rockingham,15,425303N,0711951W,42.884253500000000,-71.330896800000005,,,,,85,279,Derry,05/08/2001,
1914335,Jewell Town District,Park,NH,33,Rockingham,15,425246N,0705744W,42.879534000000000,-70.962278100000006,,,,,54,177,Exeter,05/08/2001,
1914348,Lamontagne Wildlife Management Area,Park,NH,33,Rockingham,15,430950N,0710941W,43.163971699999998,-71.161451999999997,,,,,99,325,Northwood,05/08/2001,
1914373,MacGregor Park,Park,NH,33,Rockingham,15,425302N,0711920W,42.883975700000001,-71.322285500000007,,,,,81,266,Derry,05/08/2001,
1914385,Moonscape Playground,Park,NH,33,Rockingham,15,425302N,0711748W,42.883975800000002,-71.296729400000004,,,,,107,351,Derry,05/08/2001,
1914389,Musquash Conservation Area,Park,NH,33,Rockingham,15,425233N,0712438W,42.875919900000000,-71.410620800000004,,,,,82,269,Manchester South,05/08/2001,
1914409,Newmarket Industrial and Commercial Historic District,Park,NH,33,Rockingham,15,430451N,0705606W,43.080919600000001,-70.935058100000006,,,,,11,36,Newmarket,05/08/2001,
1914426,North Hampton State Park,Park,NH,33,Rockingham,15,425713N,0704701W,42.953701299999999,-70.783663200000007,,,,,2,7,Hampton,05/08/2001,
1914446,Odiorne Point State Park,Park,NH,33,Rockingham,15,430220N,0704328W,43.038978399999998,-70.724496299999998,,,,,3,10,Kittery,05/08/2001,
1914458,Phillips Exeter Academy Stadium,Park,NH,33,Rockingham,15,425833N,0705625W,42.975921600000000,-70.940334100000001,,,,,9,30,Exeter,05/08/2001,
1914459,Phillips Park,Park,NH,33,Rockingham,15,425520N,0705225W,42.922311999999998,-70.873665099999997,,,,,17,56,Hampton,05/08/2001,
1914472,Richard Sargent Management Area,Park,NH,33,Rockingham,15,425332N,0710228W,42.892310899999998,-71.041168900000002,,,,,36,118,Kingston,05/08/2001,
1914473,Richard Sargent Management Area,Park,NH,33,Rockingham,15,425325N,0710043W,42.890366800000002,-71.012001600000005,,,,,36,118,Kingston,05/08/2001,
1914527,Seabrook Park,Park,NH,33,Rockingham,15,425333N,0705350W,42.892589999999998,-70.897276500000004,,,,,19,62,Exeter,05/08/2001,
1914540,Smiths Corner Historic District,Park,NH,33,Rockingham,15,425336N,0705918W,42.893422399999999,-70.988389999999995,,,,,44,144,Exeter,05/08/2001,
1914552,South Hampton Town Green,Park,NH,33,Rockingham,15,425251N,0705747W,42.880922900000002,-70.963111400000003,,,,,61,200,Exeter,05/08/2001,
1914559,South Playground,Park,NH,33,Rockingham,15,430416N,0704529W,43.071199700000001,-70.758108600000000,,,,,2,7,Portsmouth,05/08/2001,
1914570,Star Speedway,Park,NH,33,Rockingham,15,430145N,0710227W,43.029252999999997,-71.040892700000001,,,,,37,121,Epping,05/08/2001,
